date,code,relative_quoted_spread
2020-06-03,BTCUSD,1.0418457339059712e-05
2020-06-04,BTCUSD,1.0183973480970104e-05
2020-06-05,BTCUSD,0.0001034350789726
2020-06-06,BTCUSD,9.339151278681687e-05
2020-06-07,BTCUSD,1.0236095543753044e-05
2020-06-08,BTCUSD,1.030497575758202e-05
2020-06-09,BTCUSD,1.0228661733079368e-05
2020-06-10,BTCUSD,1.0099020899960491e-05
2020-06-11,BTCUSD,1.0722768189874896e-05
2020-06-12,BTCUSD,1.056272940912565e-05
2020-06-13,BTCUSD,1.0597542429949058e-05
2020-06-14,BTCUSD,2.1301069313563307e-05
2020-06-15,BTCUSD,0.0001485285068641
2020-06-16,BTCUSD,1.0503484531031368e-05
2020-06-17,BTCUSD,1.05820665718193e-05
2020-06-18,BTCUSD,1.0661264958932256e-05
2020-06-19,BTCUSD,1.0707956547151288e-05
2020-06-20,BTCUSD,8.524331639114668e-05
2020-06-21,BTCUSD,1.0744889461793302e-05
2020-06-22,BTCUSD,1.0343133452128857e-05
2020-06-23,BTCUSD,4.1561464210346334e-05
2020-06-24,BTCUSD,5.384246770797999e-05
2020-06-25,BTCUSD,1.079639616300008e-05
2020-06-26,BTCUSD,0.0001958245846886
2020-06-27,BTCUSD,1.1090101529919851e-05
2020-06-28,BTCUSD,1.097291336340246e-05
2020-06-29,BTCUSD,1.0858175935064176e-05
2020-06-30,BTCUSD,1.0936192783246167e-05
2020-07-01,BTCUSD,1.0827256535642116e-05
2020-07-02,BTCUSD,0.0001756485272969
2020-07-03,BTCUSD,1.0991124666671592e-05
2020-07-04,BTCUSD,1.095056368030528e-05
2020-07-05,BTCUSD,1.0998014858358085e-05
2020-07-06,BTCUSD,1.0770233229439764e-05
2020-07-07,BTCUSD,1.0809700625380506e-05
2020-07-08,BTCUSD,0.0001055364417333
2020-07-09,BTCUSD,1.0810518634474185e-05
2020-07-10,BTCUSD,1.0806313048122002e-05
2020-07-11,BTCUSD,1.0832299751438129e-05
2020-07-12,BTCUSD,9.684031569939004e-05
2020-07-13,BTCUSD,1.0805845962508556e-05
2020-07-14,BTCUSD,1.0788592142707593e-05
2020-07-15,BTCUSD,1.084439913899416e-05
2020-07-16,BTCUSD,1.0938824623135046e-05
2020-07-17,BTCUSD,1.0909586799241215e-05
2020-07-18,BTCUSD,1.088500536090474e-05
2020-07-19,BTCUSD,1.0857586467143728e-05
2020-07-20,BTCUSD,1.0889272433301984e-05
2020-07-21,BTCUSD,1.0630325128532727e-05
2020-07-22,BTCUSD,1.0490702614654969e-05
2020-07-23,BTCUSD,0.0001144825648257
2020-07-24,BTCUSD,3.133797483572022e-05
2020-07-25,BTCUSD,0.0001339315609724
2020-07-26,BTCUSD,1.004606119059526e-05
2020-07-27,BTCUSD,8.865641207500332e-05
2020-07-28,BTCUSD,9.129501985666682e-05
2020-07-29,BTCUSD,8.863283846665189e-05
2020-07-30,BTCUSD,8.989976176563132e-05
2020-07-31,BTCUSD,8.842905778838927e-05
2020-08-01,BTCUSD,0.0001701258931609
2020-08-02,BTCUSD,8.998065415935574e-05
2020-08-03,BTCUSD,0.0001786033220217
2020-08-04,BTCUSD,8.92578212165841e-05
2020-08-05,BTCUSD,8.58405940169106e-05
2020-08-06,BTCUSD,8.507380152282105e-05
2020-08-07,BTCUSD,8.613635384814161e-05
2020-08-08,BTCUSD,8.530603540200469e-05
2020-08-09,BTCUSD,8.578168561012223e-05
2020-08-10,BTCUSD,8.466325191550607e-05
2020-08-11,BTCUSD,8.829632245816962e-05
2020-08-13,BTCUSD,8.492208398794107e-05
2020-08-14,BTCUSD,8.49725963376811e-05
2020-08-15,BTCUSD,8.399479232287598e-05
2020-08-16,BTCUSD,8.399479232287598e-05
2020-08-17,BTCUSD,8.0700480167857e-05
2020-08-18,BTCUSD,8.292905419413692e-05
2020-08-19,BTCUSD,8.48356309650053e-05
2020-08-20,BTCUSD,8.449157196569642e-05
2020-08-21,BTCUSD,8.642668856142777e-05
2020-08-22,BTCUSD,8.57155102215746e-05
2020-08-23,BTCUSD,8.575961579692123e-05
2020-08-24,BTCUSD,8.505209440782479e-05
2020-08-25,BTCUSD,8.786188112287484e-05
2020-08-26,BTCUSD,8.730193373783229e-05
2020-08-27,BTCUSD,0.0002658513890735
2020-08-28,BTCUSD,8.702084149153722e-05
2020-08-29,BTCUSD,8.678672163159037e-05
2020-08-30,BTCUSD,8.567879021548216e-05
2020-08-31,BTCUSD,8.548104457836475e-05
2020-09-01,BTCUSD,8.34480744356824e-05
2020-09-02,BTCUSD,8.737821661059898e-05
2020-09-03,BTCUSD,9.36198099517858e-05
2020-09-04,BTCUSD,9.480919649205972e-05
2020-09-05,BTCUSD,9.947774185525988e-05
2020-09-06,BTCUSD,9.78617213876792e-05
2020-09-07,BTCUSD,9.612149757293218e-05
2020-09-08,BTCUSD,9.90638466491654e-05
2020-09-09,BTCUSD,9.71298139964062e-05
2020-09-10,BTCUSD,9.662302526692112e-05
2020-09-11,BTCUSD,9.622323791195574e-05
2020-09-12,BTCUSD,9.567089213106912e-05
2020-09-13,BTCUSD,0.0001939676074095
2020-09-14,BTCUSD,9.369875849144998e-05
2020-09-15,BTCUSD,9.235742322789194e-05
2020-09-16,BTCUSD,9.05838126726754e-05
2020-09-17,BTCUSD,9.140350075407887e-05
2020-09-18,BTCUSD,9.132837115850038e-05
2020-09-19,BTCUSD,9.030568474285456e-05
2020-09-20,BTCUSD,9.183158088066488e-05
2020-09-21,BTCUSD,9.508867018494746e-05
2020-09-22,BTCUSD,9.497127119046488e-05
2020-09-23,BTCUSD,9.717700791992614e-05
2020-09-24,BTCUSD,9.323574658524078e-05
2020-09-25,BTCUSD,9.327923137913344e-05
2020-09-26,BTCUSD,9.293248454997444e-05
2020-09-27,BTCUSD,9.281173140284933e-05
2020-09-28,BTCUSD,0.0001838066354195
2020-09-29,BTCUSD,9.284620026925398e-05
2020-09-30,BTCUSD,9.296704318319157e-05
2020-10-01,BTCUSD,9.404241312832088e-05
2020-10-02,BTCUSD,9.463871669900156e-05
2020-10-03,BTCUSD,9.46924861512239e-05
2020-10-04,BTCUSD,9.37251042691785e-05
2020-10-05,BTCUSD,9.2803118184771e-05
2020-10-06,BTCUSD,9.433517286920429e-05
2020-10-07,BTCUSD,9.377784029633796e-05
2020-10-08,BTCUSD,9.162123780292272e-05
2020-10-09,BTCUSD,9.037097284352266e-05
2020-10-10,BTCUSD,8.797009016934242e-05
2020-10-11,BTCUSD,8.806305314605257e-05
2020-10-12,BTCUSD,8.562010360032535e-05
2020-10-13,BTCUSD,8.731717965509715e-05
2020-10-14,BTCUSD,8.771545107670716e-05
2020-10-15,BTCUSD,8.694518106333956e-05
2020-10-16,BTCUSD,8.802429470533867e-05
2020-10-17,BTCUSD,8.803979398688208e-05
2020-10-18,BTCUSD,8.711180800557515e-05
2020-10-19,BTCUSD,8.492208398794107e-05
2020-10-20,BTCUSD,8.374157350416614e-05
2020-10-21,BTCUSD,7.612377726182774e-05
2020-10-22,BTCUSD,7.616436269469516e-05
2020-10-23,BTCUSD,7.730066092065087e-05
2020-10-24,BTCUSD,0.0001529519730804
2020-10-25,BTCUSD,7.680196613033293e-05
2020-10-26,BTCUSD,7.670770528899628e-05
2020-10-27,BTCUSD,7.286770867490072e-05
2020-10-28,BTCUSD,7.541762509898564e-05
2020-10-29,BTCUSD,7.434667856213524e-05
2020-10-30,BTCUSD,7.365126127784939e-05
2020-10-31,BTCUSD,7.215267506042787e-05
2020-11-01,BTCUSD,0.0002192421529579
2020-11-02,BTCUSD,7.355915995439332e-05
2020-11-03,BTCUSD,7.142602049926788e-05
2020-11-04,BTCUSD,7.082403767838805e-05
2020-11-05,BTCUSD,6.438528152464347e-05
2020-11-06,BTCUSD,6.422813834741e-05
2020-11-07,BTCUSD,6.726985301537116e-05
2020-11-08,BTCUSD,6.438942725604456e-05
2020-11-09,BTCUSD,6.529333028631125e-05
2020-11-10,BTCUSD,6.536588554433442e-05
2020-11-11,BTCUSD,6.361120829490156e-05
2020-11-12,BTCUSD,6.141563027790572e-05
2020-11-13,BTCUSD,6.128389765589092e-05
2020-11-14,BTCUSD,0.0001866426105079
2020-11-15,BTCUSD,6.253322077353595e-05
2020-11-16,BTCUSD,5.982113480692729e-05
2020-11-17,BTCUSD,5.660751181681809e-05
2020-11-18,BTCUSD,5.6083676845854014e-05
2020-11-19,BTCUSD,5.6143502793139264e-05
2020-11-20,BTCUSD,5.362361584041612e-05
2020-11-21,BTCUSD,5.347736570496537e-05
2020-11-22,BTCUSD,5.433749015132991e-05
2020-11-23,BTCUSD,5.45866426485439e-05
2020-11-24,BTCUSD,5.234642866490434e-05
2020-11-25,BTCUSD,5.317027781470158e-05
2020-11-26,BTCUSD,5.8375412276349205e-05
2020-11-27,BTCUSD,5.841292093811151e-05
2020-11-28,BTCUSD,5.650834910858079e-05
2020-11-29,BTCUSD,5.50191191439025e-05
2020-11-30,BTCUSD,5.068809083305877e-05
2020-12-01,BTCUSD,0.0001058033116436
2020-12-02,BTCUSD,0.000103885310617
2020-12-03,BTCUSD,5.138350075790664e-05
2020-12-04,BTCUSD,5.350884233619606e-05
2020-12-05,BTCUSD,5.223978059292151e-05
2020-12-06,BTCUSD,5.168626437524228e-05
2020-12-07,BTCUSD,5.20602858109691e-05
2020-12-08,BTCUSD,5.452414056323437e-05
2020-12-09,BTCUSD,5.387495622659807e-05
2020-12-10,BTCUSD,5.466123698379295e-05
2020-12-11,BTCUSD,5.523183563005717e-05
2020-12-12,BTCUSD,0.0001063490375412
2020-12-13,BTCUSD,5.213900258088063e-05
2020-12-14,BTCUSD,0.0001556137666312
2020-12-15,BTCUSD,5.136502555410021e-05
2020-12-16,BTCUSD,0.0001405777746538
2020-12-17,BTCUSD,0.000175446291504
2020-12-18,BTCUSD,4.335667367599558e-05
2020-12-19,BTCUSD,0.0002937412139904
2020-12-20,BTCUSD,0.0001277329529729
2020-12-21,BTCUSD,4.376463379942668e-05
2020-12-22,BTCUSD,4.214696647208817e-05
2020-12-23,BTCUSD,0.0001290072889118
2020-12-24,BTCUSD,4.210437674996316e-05
2020-12-25,BTCUSD,0.000121400967161
2020-12-26,BTCUSD,3.786372844133962e-05
2020-12-27,BTCUSD,7.580064430547659e-05
2020-12-28,BTCUSD,3.6909221769059e-05
2020-12-29,BTCUSD,3.672757322559912e-05
2020-12-30,BTCUSD,0.0002082754790336
2020-12-31,BTCUSD,3.4544104185018224e-05
2021-01-01,BTCUSD,0.0001705873321847
2021-01-02,BTCUSD,0.0001250156269533
2021-01-03,BTCUSD,9.034647874599088e-05
2021-01-04,BTCUSD,0.0001566587815079
2021-01-05,BTCUSD,5.872680291284943e-05
2021-01-06,BTCUSD,2.716394800820351e-05
2021-01-07,BTCUSD,0.0005368715726502
2021-01-08,BTCUSD,0.0002463721697996
2021-01-09,BTCUSD,2.48135879207454e-05
2021-01-10,BTCUSD,0.0003118260010913
2021-01-11,BTCUSD,0.0004510218463706
2021-01-12,BTCUSD,2.9492000294920004e-05
2021-01-13,BTCUSD,2.6878469002405623e-05
2021-01-14,BTCUSD,5.109862033725089e-05
2021-01-15,BTCUSD,2.71735438377196e-05
2021-01-16,BTCUSD,2.759039302514864e-05
2021-01-17,BTCUSD,0.0008604299374106
2021-01-18,BTCUSD,0.0003810560696788
2021-01-19,BTCUSD,2.7528870903359898e-05
2021-01-20,BTCUSD,0.0004772130756382
2021-01-21,BTCUSD,0.0001284026707755
2021-01-22,BTCUSD,0.0005154873629789
2021-01-23,BTCUSD,3.11871384241139e-05
2021-01-24,BTCUSD,0.0003086800839609
2021-01-25,BTCUSD,0.0004934311971874
2021-01-26,BTCUSD,0.0003987668900783
2021-01-27,BTCUSD,3.3024553755717375e-05
2021-01-28,BTCUSD,3.002146534772362e-05
2021-01-29,BTCUSD,0.0001458682809423
2021-01-30,BTCUSD,2.909895098281707e-05
2021-01-31,BTCUSD,3.015908919550629e-05
2021-02-01,BTCUSD,0.0002682363460248
2021-02-02,BTCUSD,0.0001960921633167
2021-02-03,BTCUSD,2.6686236573487225e-05
2021-02-04,BTCUSD,0.0003524229074889
2021-02-05,BTCUSD,2.6370264889310813e-05
2021-02-06,BTCUSD,0.0002548355036823
2021-02-07,BTCUSD,2.5647273053692565e-05
2021-02-08,BTCUSD,0.0003034375135463
2021-02-09,BTCUSD,2.147051561443248e-05
2021-02-10,BTCUSD,0.0002225090116149
2021-02-11,BTCUSD,0.0001883140660145
2021-02-12,BTCUSD,2.1067489703264406e-05
2021-02-13,BTCUSD,2.123119712104967e-05
2021-02-14,BTCUSD,0.0002255091894994
2021-02-15,BTCUSD,2.0868766760228306e-05
2021-02-16,BTCUSD,2.0328302078568888e-05
2021-02-17,BTCUSD,1.919035876375709e-05
2021-02-18,BTCUSD,1.9380408345203836e-05
2021-02-19,BTCUSD,1.795348252677313e-05
2021-02-20,BTCUSD,1.7921307538598015e-05
2021-02-21,BTCUSD,1.7434511615743365e-05
2021-02-22,BTCUSD,3.708923670350865e-05
2021-02-23,BTCUSD,4.1317192083626e-05
2021-02-24,BTCUSD,0.0002212901214078
2021-02-25,BTCUSD,0.0006359165677463
2021-02-26,BTCUSD,2.167152470012028e-05
2021-02-27,BTCUSD,0.0001518882970067
2021-02-28,BTCUSD,0.0004213093852209
2021-03-01,BTCUSD,2.0151742621943232e-05
2021-03-02,BTCUSD,6.198283075588062e-05
2021-03-03,BTCUSD,1.9682908346537285e-05
2021-03-04,BTCUSD,0.0002475656048852
2021-03-05,BTCUSD,2.0453871406510462e-05
2021-03-06,BTCUSD,0.0001227144434899
2021-03-08,BTCUSD,1.912649306186464e-05
2021-03-09,BTCUSD,1.827201549466914e-05
2021-03-10,BTCUSD,1.7785208042471078e-05
2021-03-11,BTCUSD,0.0002936122073593
2021-03-12,BTCUSD,0.0001394335511982
2021-03-13,BTCUSD,3.2645066514323024e-05
2021-03-14,BTCUSD,0.0001511804674836
2021-03-15,BTCUSD,0.0003029843963035
2021-03-16,BTCUSD,1.7724368347823006e-05
2021-03-17,BTCUSD,1.709387099255562e-05
2021-03-18,BTCUSD,0.0002593517934176
2021-03-19,BTCUSD,3.4280033594432924e-05
2021-03-20,BTCUSD,0.0001370661001267
2021-03-21,BTCUSD,0.0002253130551583
2021-03-22,BTCUSD,1.8374415463908052e-05
2021-03-23,BTCUSD,1.829273869737408e-05
2021-03-24,BTCUSD,3.813955262304773e-05
2021-03-25,BTCUSD,0.0003665583068864
2021-03-26,BTCUSD,1.8363955228677157e-05
2021-03-27,BTCUSD,0.0001775379043425
2021-03-28,BTCUSD,1.801882967701248e-05
2021-03-29,BTCUSD,1.7314668121098787e-05
2021-03-30,BTCUSD,1.7035630020187223e-05
2021-03-31,BTCUSD,3.401360544217687e-05
2021-04-01,BTCUSD,8.489324674222165e-05
2021-04-02,BTCUSD,1.6999719504628174e-05
2021-04-03,BTCUSD,5.214444009907443e-05
2021-04-04,BTCUSD,1.720444907052964e-05
2021-04-05,BTCUSD,1.697922591709044e-05
2021-04-06,BTCUSD,5.17861920749864e-05
2021-04-07,BTCUSD,0.0001061683830555
2021-04-08,BTCUSD,1.7282649084451665e-05
2021-04-09,BTCUSD,1.7203857104762887e-05
2021-04-10,BTCUSD,1.6869522676855858e-05
2021-04-11,BTCUSD,1.663879668222394e-05
2021-04-12,BTCUSD,1.666375051032736e-05
2021-04-13,BTCUSD,3.1647572631179186e-05
2021-04-14,BTCUSD,1.5915583743822763e-05
2021-04-15,BTCUSD,1.5789681443176885e-05
2021-04-16,BTCUSD,0.0001133704216569
2021-04-17,BTCUSD,1.6526330576190517e-05
2021-04-18,BTCUSD,1.766706417561062e-05
2021-04-19,BTCUSD,1.7876775387255647e-05
2021-04-20,BTCUSD,1.776151612301626e-05
2021-04-21,BTCUSD,1.84523974277358e-05
2021-04-22,BTCUSD,1.9407112706807045e-05
2021-04-23,BTCUSD,0.0001974450609118
2021-04-24,BTCUSD,1.9670131888234312e-05
2021-04-25,BTCUSD,0.0003904764840675
2021-04-26,BTCUSD,1.8614521187978742e-05
2021-04-27,BTCUSD,0.0002548883952954
2021-04-28,BTCUSD,1.833399030131913e-05
2021-04-29,BTCUSD,9.373388948774428e-05
2021-04-30,BTCUSD,0.000175217269414
2021-05-01,BTCUSD,1.7371817700145056e-05
2021-05-02,BTCUSD,3.553281455424084e-05
2021-05-03,BTCUSD,1.7473505796835547e-05
2021-05-04,BTCUSD,1.8533791735782265e-05
2021-05-05,BTCUSD,5.226981679429214e-05
2021-05-06,BTCUSD,1.7722169547996066e-05
2021-05-07,BTCUSD,7.023705004389816e-05
2021-05-08,BTCUSD,1.7047537057083678e-05
2021-05-09,BTCUSD,1.723261444610069e-05
2021-05-10,BTCUSD,1.7872302399356597e-05
2021-05-11,BTCUSD,1.7708047422150998e-05
2021-05-12,BTCUSD,3.804017041996348e-05
2021-05-13,BTCUSD,0.0001616978271854
2021-05-14,BTCUSD,2.0014610665786024e-05
2021-05-15,BTCUSD,2.074667275235734e-05
2021-05-16,BTCUSD,2.183954486388504e-05
2021-05-17,BTCUSD,4.658638280030747e-05
2021-05-18,BTCUSD,2.317040675649061e-05
2021-05-19,BTCUSD,0.000151833388162
2021-05-20,BTCUSD,0.0001251517464926
2021-05-21,BTCUSD,0.0004622014382621
2021-05-22,BTCUSD,0.0003715301735576
2021-05-23,BTCUSD,0.0004995812333779
2021-05-24,BTCUSD,0.0002867832049326
2021-05-25,BTCUSD,5.175715542673774e-05
2021-05-26,BTCUSD,0.0001027247746475
2021-05-27,BTCUSD,0.0002069857697283
2021-05-28,BTCUSD,0.00028605755478
2021-05-29,BTCUSD,0.0002326054720437
2021-05-30,BTCUSD,0.0001957302836691
2021-05-31,BTCUSD,0.0003244646333549
2021-06-01,BTCUSD,2.7548588823537517e-05
2021-06-02,BTCUSD,0.0002935799404833
2021-06-03,BTCUSD,2.565582707972548e-05
2021-06-04,BTCUSD,2.689654244946812e-05
2021-06-05,BTCUSD,2.8501802739023244e-05
2021-06-06,BTCUSD,5.656428531025511e-05
2021-06-07,BTCUSD,2.930445867338716e-05
2021-06-08,BTCUSD,2.9906542056074768e-05
2021-06-09,BTCUSD,2.696617093855758e-05
2021-06-10,BTCUSD,0.0001633719980395
2021-06-11,BTCUSD,0.0001601965077161
2021-06-12,BTCUSD,2.807293348118412e-05
2021-06-13,BTCUSD,0.0001287946112334
2021-06-14,BTCUSD,0.0001739800420037
2021-06-15,BTCUSD,2.49062900835606e-05
2021-06-16,BTCUSD,2.5924533682450382e-05
2021-06-17,BTCUSD,0.0002378844146061
2021-06-18,BTCUSD,0.0002254854984638
2021-06-19,BTCUSD,8.408425242092577e-05
2021-06-20,BTCUSD,0.0001679731243001
2021-06-21,BTCUSD,0.0001261431725007
2021-06-22,BTCUSD,0.0001543900819811
2021-06-23,BTCUSD,8.97008476730105e-05
2021-06-24,BTCUSD,0.0001729106628242
2021-06-25,BTCUSD,3.187504980476532e-05
2021-06-26,BTCUSD,3.140161090263931e-05
2021-06-27,BTCUSD,0.0002627929045915
2021-06-28,BTCUSD,0.0002904950034859
2021-06-29,BTCUSD,5.531891353653815e-05
2021-06-30,BTCUSD,0.000257986842671
2021-07-01,BTCUSD,0.0002679967244844
2021-07-02,BTCUSD,2.9732260989786968e-05
2021-07-03,BTCUSD,0.0002321666956875
2021-07-04,BTCUSD,2.8272147693699552e-05
2021-07-05,BTCUSD,2.938885868367302e-05
2021-07-06,BTCUSD,2.931906472183537e-05
2021-07-07,BTCUSD,8.773340741932183e-05
2021-07-08,BTCUSD,6.142883469500583e-05
2021-07-09,BTCUSD,2.947461498784172e-05
2021-07-10,BTCUSD,2.98253724443384e-05
2021-07-11,BTCUSD,8.720296490080663e-05
2021-07-12,BTCUSD,3.026955034582961e-05
2021-07-13,BTCUSD,9.243710425364742e-05
2021-07-14,BTCUSD,6.054001695120475e-05
2021-07-15,BTCUSD,3.1478712520657905e-05
2021-07-16,BTCUSD,3.1634057226009524e-05
2021-07-17,BTCUSD,3.158011084618907e-05
2021-07-18,BTCUSD,9.499833752909324e-05
2021-07-19,BTCUSD,3.2343095557675825e-05
2021-07-20,BTCUSD,0.0001015417421178
2021-07-21,BTCUSD,0.0001559454191033
2021-07-22,BTCUSD,0.0001241426398932
2021-07-23,BTCUSD,9.067964393126484e-05
2021-07-24,BTCUSD,2.938281399209602e-05
2021-07-25,BTCUSD,2.893644110710824e-05
2021-07-26,BTCUSD,0.0002414130711766
2021-07-27,BTCUSD,5.1139123986806105e-05
2021-07-28,BTCUSD,2.5247106050468965e-05
2021-07-29,BTCUSD,5.025504435007664e-05
2021-07-30,BTCUSD,2.418993940420179e-05
2021-07-31,BTCUSD,7.177462766911897e-05
2021-08-01,BTCUSD,2.4857380777787444e-05
2021-08-02,BTCUSD,2.5371373479303305e-05
2021-08-03,BTCUSD,2.6131835108120468e-05
2021-08-04,BTCUSD,2.5196850393700788e-05
2021-08-05,BTCUSD,2.4376866353830217e-05
2021-08-06,BTCUSD,4.6912016513029816e-05
2021-08-07,BTCUSD,6.815625958447401e-05
2021-08-08,BTCUSD,0.0001805787549094
2021-08-09,BTCUSD,2.161951810094153e-05
2021-08-10,BTCUSD,2.192285347860877e-05
2021-08-11,BTCUSD,2.188111987571524e-05
2021-08-12,BTCUSD,2.275235202439052e-05
2021-08-13,BTCUSD,2.0995832327283035e-05
2021-08-14,BTCUSD,2.130129618387279e-05
2021-08-15,BTCUSD,2.117500079406253e-05
2021-08-16,BTCUSD,2.1703979424627507e-05
2021-08-17,BTCUSD,2.227196293945367e-05
2021-08-18,BTCUSD,2.2326162914010782e-05
2021-08-19,BTCUSD,2.153061114639739e-05
2021-08-20,BTCUSD,2.037386033718739e-05
2021-08-21,BTCUSD,2.0262398054809783e-05
2021-08-22,BTCUSD,2.03759360195609e-05
2021-08-23,BTCUSD,2.014727659188669e-05
2021-08-24,BTCUSD,2.074581193921477e-05
2021-08-25,BTCUSD,2.0476068594829796e-05
2021-08-26,BTCUSD,2.116155791389362e-05
2021-08-27,BTCUSD,2.041337075784639e-05
2021-08-28,BTCUSD,0.0001843903338489
2021-08-29,BTCUSD,2.034318960869875e-05
2021-08-30,BTCUSD,2.093561252368341e-05
2021-08-31,BTCUSD,2.1251049270557734e-05
2021-09-01,BTCUSD,2.0648145280350192e-05
2021-09-02,BTCUSD,2.012011709908152e-05
2021-09-03,BTCUSD,2.0098684541096784e-05
2021-09-04,BTCUSD,2.001220744654239e-05
2021-09-05,BTCUSD,1.9314527421800307e-05
2021-09-06,BTCUSD,1.904562379179324e-05
2021-09-07,BTCUSD,4.269034557834746e-05
2021-09-08,BTCUSD,0.0001071363524357
2021-09-09,BTCUSD,2.151069619368231e-05
2021-09-10,BTCUSD,4.4694734960221686e-05
2021-09-11,BTCUSD,2.2137852406938e-05
2021-09-12,BTCUSD,2.195654799152477e-05
2021-09-13,BTCUSD,4.4439506721475393e-05
2021-09-14,BTCUSD,2.1234803843499492e-05
2021-09-15,BTCUSD,2.077382498052454e-05
2021-09-16,BTCUSD,2.101038963767583e-05
2021-09-17,BTCUSD,2.120733349592289e-05
2021-09-18,BTCUSD,2.084918740292097e-05
2021-09-19,BTCUSD,2.122623987773686e-05
2021-09-20,BTCUSD,2.2966067635069183e-05
2021-09-21,BTCUSD,2.4413764480414057e-05
2021-09-22,BTCUSD,2.2988241514465352e-05
2021-09-23,BTCUSD,2.23321460075706e-05
2021-09-24,BTCUSD,2.3260411941895493e-05
2021-09-25,BTCUSD,2.3380601115254672e-05
2021-09-26,BTCUSD,2.300304790384726e-05
2021-09-27,BTCUSD,0.0001159756451145
2021-09-28,BTCUSD,9.58428177788427e-05
2021-09-29,BTCUSD,0.0001207831579964
2021-09-30,BTCUSD,9.147457006952068e-05
2021-10-01,BTCUSD,2.083745741344641e-05
2021-10-02,BTCUSD,2.076907899519196e-05
2021-10-03,BTCUSD,2.0817503356822417e-05
2021-10-04,BTCUSD,2.0480262147355486e-05
2021-10-05,BTCUSD,1.9469836356025427e-05
2021-10-06,BTCUSD,1.8142070554512387e-05
2021-10-07,BTCUSD,1.8549950378882737e-05
2021-10-08,BTCUSD,1.845852830153852e-05
2021-10-09,BTCUSD,1.8218088740310253e-05
2021-10-10,BTCUSD,1.8234698808362432e-05
2021-10-11,BTCUSD,1.7471063550993667e-05
2021-10-12,BTCUSD,3.5546708374804495e-05
2021-10-13,BTCUSD,1.7395085888236575e-05
2021-10-14,BTCUSD,5.210821138564419e-05
2021-10-15,BTCUSD,1.6291288233617072e-05
2021-10-16,BTCUSD,1.641429685255858e-05
2021-10-17,BTCUSD,1.636540680309961e-05
2021-10-18,BTCUSD,4.852131298672942e-05
2021-10-19,BTCUSD,1.564810540563801e-05
2021-10-20,BTCUSD,1.5162427504643491e-05
2021-10-21,BTCUSD,1.599117287257434e-05
2021-10-22,BTCUSD,1.646320884403579e-05
2021-10-23,BTCUSD,1.638498152593333e-05
2021-10-24,BTCUSD,1.640298862452739e-05
2021-10-25,BTCUSD,1.5873141850332145e-05
2021-10-26,BTCUSD,1.662855955102889e-05
2021-10-27,BTCUSD,3.417751802864076e-05
2021-10-28,BTCUSD,1.6501786318368965e-05
2021-10-29,BTCUSD,1.6053296945860255e-05
2021-10-30,BTCUSD,1.6284655783088384e-05
2021-10-31,BTCUSD,0.0001465619020477
2021-11-01,BTCUSD,1.6356305764779968e-05
2021-11-02,BTCUSD,1.5864579945584492e-05
2021-11-03,BTCUSD,1.590849434055314e-05
2021-11-04,BTCUSD,1.6335198268468983e-05
2021-11-05,BTCUSD,1.6354165814887197e-05
2021-11-06,BTCUSD,9.775330324703889e-05
2021-11-07,BTCUSD,1.589509239022452e-05
2021-11-08,BTCUSD,1.4809878188751895e-05
2021-11-09,BTCUSD,1.4922811756191102e-05
2021-11-10,BTCUSD,4.633025751901471e-05
2021-11-11,BTCUSD,1.541651571328364e-05
2021-11-12,BTCUSD,1.561828901643825e-05
2021-11-13,BTCUSD,4.650261577213718e-05
2021-11-14,BTCUSD,4.604864271625594e-05
2021-11-15,BTCUSD,0.0001883120959136
2021-11-16,BTCUSD,1.6613365452506542e-05
2021-11-17,BTCUSD,1.658141058059809e-05
2021-11-18,BTCUSD,1.7576082466978934e-05
2021-11-19,BTCUSD,5.17094274904553e-05
2021-11-20,BTCUSD,1.6703274677000426e-05
2021-11-21,BTCUSD,0.0001186209467646
2021-11-22,BTCUSD,1.7722169547996066e-05
2021-11-23,BTCUSD,6.931928462498267e-05
2021-11-24,BTCUSD,1.748236466464454e-05
2021-11-25,BTCUSD,8.479103250040275e-05
2021-11-26,BTCUSD,1.8576484028867856e-05
2021-11-27,BTCUSD,1.8365304267178447e-05
2021-11-28,BTCUSD,1.748542152979953e-05
2021-11-29,BTCUSD,1.729669892501016e-05
2021-11-30,BTCUSD,1.7568362892103898e-05
2021-12-01,BTCUSD,1.7498272045635494e-05
2021-12-02,BTCUSD,1.7682371559673584e-05
2021-12-03,BTCUSD,3.716781267422413e-05
2021-12-04,BTCUSD,4.079052028308621e-05
2021-12-05,BTCUSD,4.062728528479727e-05
2021-12-06,BTCUSD,1.9858409539979944e-05
2021-12-07,BTCUSD,1.975796492961225e-05
2021-12-08,BTCUSD,1.982848361671541e-05
2021-12-09,BTCUSD,6.251888591345302e-05
2021-12-10,BTCUSD,0.0002102518817543
2021-12-11,BTCUSD,2.0334089083644275e-05
2021-12-12,BTCUSD,1.9970643154562797e-05
2021-12-13,BTCUSD,2.1377342155049863e-05
2021-12-14,BTCUSD,4.144476449012578e-05
2021-12-15,BTCUSD,2.0499574633826347e-05
2021-12-16,BTCUSD,0.0001048185067555
2021-12-17,BTCUSD,0.0001511112070547
2021-12-18,BTCUSD,2.1288598890864e-05
